"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
-0.01614,0,0.99987,4.154e-06,8.3091e-08,-0.0047236
-0.020921,0,0.99978,5.1925e-06,-1.0386e-07,-0.0047236
-0.019875,0,0.9998,5.1925e-06,1.0386e-07,-0.0047236
-0.024356,0,0.9997,6.231e-06,-1.2464e-07,-0.0047236
-0.023161,0,0.99973,6.231e-06,1.2464e-07,-0.0047236
-0.027342,0,0.99963,7.2695e-06,-1.4541e-07,-0.0047236
-0.026446,0,0.99965,7.2695e-06,1.4541e-07,-0.0047236
-0.02973,0,0.99956,8.308e-06,-1.6618e-07,-0.0047235
-0.028984,0,0.99958,8.308e-06,1.6618e-07,-0.0047235
-0.031373,0,0.99951,9.3465e-06,-1.8696e-07,-0.0047235
-0.030925,0,0.99952,9.3465e-06,1.8696e-07,-0.0047235
-0.032716,0,0.99946,1.0385e-05,-2.0773e-07,-0.0047235
-0.032268,0,0.99948,1.0385e-05,2.0773e-07,-0.0047235
-0.03376,0,0.99943,1.1423e-05,-2.285e-07,-0.0047234
-0.033462,0,0.99944,1.1423e-05,2.285e-07,-0.0047234
-0.03376,0,0.99943,1.2462e-05,-2.4927e-07,-0.0047234
-0.033909,0,0.99942,1.2462e-05,2.4927e-07,-0.0047234
-0.033611,0,0.99943,1.3501e-05,-2.7005e-07,-0.0047234
-0.033611,0,0.99943,1.3501e-05,2.7005e-07,-0.0047234
-0.032716,0,0.99946,1.4539e-05,-2.9082e-07,-0.0047233
-0.033163,0,0.99945,1.4539e-05,2.9082e-07,-0.0047233
-0.030775,0,0.99953,1.5577e-05,-3.1159e-07,-0.0047233
-0.031522,0,0.9995,1.5577e-05,3.1159e-07,-0.0047233
-0.028536,0,0.99959,1.6616e-05,-3.3237e-07,-0.0047233
-0.029283,0,0.99957,1.6616e-05,3.3237e-07,-0.0047233
-0.025998,0,0.99966,1.7654e-05,-3.5314e-07,-0.0047232
-0.026894,0,0.99964,1.7654e-05,3.5314e-07,-0.0047232
-0.022115,0,0.99976,1.8693e-05,-3.7391e-07,-0.0047232
-0.023609,0,0.99972,1.8693e-05,3.7391e-07,-0.0047232
-0.017933,0,0.99984,1.9732e-05,-3.9468e-07,-0.0047232
-0.019277,0,0.99981,1.9732e-05,3.9468e-07,-0.0047232
-0.012703,0,0.99992,2.077e-05,-4.1546e-07,-0.0047232
-0.014646,0,0.99989,2.077e-05,4.1546e-07,-0.0047232
-0.0068752,0,0.99998,2.1809e-05,-4.3623e-07,-0.0047232
-0.0088181,0,0.99996,2.1809e-05,4.3623e-07,-0.0047232
-0.00044838,0,1,2.2847e-05,-4.57e-07,-0.0047231
-0.0026904,0,1,2.2847e-05,4.57e-07,-0.0047231
0.0071741,0,0.99997,2.3885e-05,-4.7778e-07,-0.0047231
0.0044838,0,0.99999,2.3885e-05,4.7778e-07,-0.0047231
0.015841,0,0.99987,2.4924e-05,-4.9855e-07,-0.0047232
0.012853,0,0.99992,2.4924e-05,4.9855e-07,-0.0047232
0.025399,0,0.99968,2.5962e-05,-5.1932e-07,-0.0047232
0.022114,0,0.99976,2.5962e-05,5.1932e-07,-0.0047232
0.036145,0,0.99935,2.7001e-05,-5.4009e-07,-0.0047232
0.032414,0,0.99947,2.7001e-05,5.4009e-07,-0.0047232
0.04822,0,0.99884,2.804e-05,-5.6087e-07,-0.0047233
0.044048,0,0.99903,2.804e-05,5.6087e-07,-0.0047233
0.061907,0,0.99808,2.9078e-05,-5.8164e-07,-0.0047233
0.057149,0,0.99837,2.9078e-05,5.8164e-07,-0.0047233
0.077336,0,0.99701,3.0117e-05,-6.0241e-07,-0.0047234
0.072,0,0.9974,3.0117e-05,6.0241e-07,-0.0047234
0.095658,0,0.99541,3.1155e-05,-6.2318e-07,-0.0047235
0.089166,0,0.99602,3.1155e-05,6.2318e-07,-0.0047235
0.1093,0,0.99401,3.2194e-05,6.4396e-07,-0.0047236
0.11645,0,0.9932,3.2194e-05,-6.4396e-07,-0.0047236
0.037486,0,-0.9993,2.077e-06,-4.1546e-08,-0.0045117
0.018978,0,-0.99982,1.0385e-06,-2.0773e-08,-0.0045118
0.031071,0,-0.99952,2.077e-06,4.1546e-08,-0.0045117
0.016139,0,-0.99987,1.0385e-06,2.0773e-08,-0.0045118
0.056412,0,-0.99841,3.1155e-06,-6.2318e-08,-0.0045117
0.050157,0,-0.99874,3.1155e-06,6.2318e-08,-0.0045117
0.063557,0,-0.99798,3.9017e-06,7.8043e-08,-0.0045116
0.063557,0,-0.99798,3.9017e-06,-7.8043e-08,-0.0045116
0.072452,0,-0.99737,4.154e-06,-8.3091e-08,-0.0045116
0.072452,0,-0.99737,4.154e-06,8.3091e-08,-0.0045116
0.090498,0,-0.9959,5.1925e-06,-1.0386e-07,-0.0045115
0.085475,0,-0.99634,5.1925e-06,1.0386e-07,-0.0045115
0.10435,0,-0.99454,6.231e-06,-1.2464e-07,-0.0045114
0.099934,0,-0.99499,6.231e-06,1.2464e-07,-0.0045114
0.11726,0,-0.9931,7.2695e-06,-1.4541e-07,-0.0045113
0.11301,0,-0.99359,7.2695e-06,1.4541e-07,-0.0045113
0.12909,0,-0.99163,8.308e-06,-1.6618e-07,-0.0045112
0.1253,0,-0.99212,8.308e-06,1.6618e-07,-0.0045112
0.14044,0,-0.99009,9.3465e-06,-1.8696e-07,-0.0045111
0.13666,0,-0.99062,9.3465e-06,1.8696e-07,-0.0045111
0.15201,0,-0.98838,1.0385e-05,-2.0773e-07,-0.0045109
0.14811,0,-0.98897,1.0385e-05,2.0773e-07,-0.0045109
0.16424,0,-0.98642,1.1423e-05,-2.285e-07,-0.0045107
0.16007,0,-0.98711,1.1423e-05,2.285e-07,-0.0045107
0.17838,0,-0.98396,1.2462e-05,-2.4927e-07,-0.0045106
0.17339,0,-0.98485,1.2462e-05,2.4927e-07,-0.0045106
0.19637,0,-0.98053,1.3501e-05,-2.7005e-07,-0.0045104
0.18987,0,-0.98181,1.3501e-05,2.7005e-07,-0.0045104
0.22095,0,-0.97528,1.4539e-05,-2.9082e-07,-0.0045102
0.21191,0,-0.97729,1.4539e-05,2.9082e-07,-0.0045102
0.25605,0,-0.96666,1.5577e-05,-3.1159e-07,-0.0045099
0.24303,0,-0.97002,1.5577e-05,3.1159e-07,-0.0045099
0.27616,0,-0.96111,1.6556e-05,3.3117e-07,-0.0045096
0.27616,0,-0.96111,1.6556e-05,-3.3117e-07,-0.0045096
0.28531,0,-0.95844,1.6616e-05,-3.3237e-07,-0.0045096
0.28531,0,-0.95844,1.6616e-05,3.3237e-07,-0.0045096
0.28259,0,-0.95924,1.7654e-05,-3.5314e-07,-0.0045093
0.28496,0,-0.95854,1.7654e-05,3.5314e-07,-0.0045093
0.28048,0,-0.95986,1.8693e-05,-3.7391e-07,-0.004509
0.28034,0,-0.9599,1.8693e-05,3.7391e-07,-0.004509
0.28798,0,-0.95764,1.9732e-05,-3.9468e-07,-0.0045087
0.28429,0,-0.95874,1.9732e-05,3.9468e-07,-0.0045087
0.30873,0,-0.95115,2.077e-05,-4.1546e-07,-0.0045084
0.3002,0,-0.95388,2.077e-05,4.1546e-07,-0.0045084
0.35176,0,-0.93609,2.1809e-05,-4.3623e-07,-0.004508
0.33454,0,-0.94238,2.1809e-05,4.3623e-07,-0.004508
0.38109,0,-0.92454,2.2817e-05,4.5639e-07,-0.0045076
0.38109,0,-0.92454,2.2817e-05,-4.5639e-07,-0.0045076
0.39136,0,-0.92024,2.2847e-05,-4.57e-07,-0.0045076
0.39136,0,-0.92024,2.2847e-05,4.57e-07,-0.0045076
0.37646,0,-0.92643,2.3885e-05,-4.7778e-07,-0.0045072
0.38297,0,-0.92376,2.3885e-05,4.7778e-07,-0.0045072
0.37256,0,-0.92801,2.4924e-05,-4.9855e-07,-0.0045068
0.37125,0,-0.92853,2.4924e-05,4.9855e-07,-0.0045068
0.39835,0,-0.91723,2.5962e-05,-5.1932e-07,-0.0045064
0.38614,0,-0.92244,2.5962e-05,5.1932e-07,-0.0045064
0.45117,0,-0.89244,2.7001e-05,-5.4009e-07,-0.0045059
0.43093,0,-0.90239,2.7001e-05,5.4009e-07,-0.0045059
0.47164,0,-0.88179,2.7466e-05,5.4939e-07,-0.0045056
0.47164,0,-0.88179,2.7466e-05,-5.4939e-07,-0.0045056
0.45969,0,-0.88808,2.804e-05,-5.6087e-07,-0.0045053
0.45969,0,-0.88808,2.804e-05,5.6087e-07,-0.0045053
0.44526,0,-0.8954,2.9078e-05,-5.8164e-07,-0.0045048
0.44622,0,-0.89492,2.9078e-05,5.8164e-07,-0.0045048
0.47897,0,-0.87783,3.0117e-05,-6.0241e-07,-0.0045043
0.46171,0,-0.88703,3.0117e-05,6.0241e-07,-0.0045043
0.54058,0,-0.84129,3.1155e-05,-6.2318e-07,-0.0045037
0.51847,0,-0.85509,3.1155e-05,6.2318e-07,-0.0045037
0.54786,0,-0.83657,3.1251e-05,6.251e-07,-0.0045036
0.54786,0,-0.83657,3.1251e-05,-6.251e-07,-0.0045036
0.51679,0,-0.85611,3.2194e-05,-6.4396e-07,-0.004503
0.51679,0,-0.85611,3.2194e-05,6.4396e-07,-0.004503
0.57408,0,0.8188,3.1529e-05,-6.3066e-07,-0.0044016
0.55551,0,0.83151,3.2194e-05,6.4396e-07,-0.0044021
0.57408,0,0.8188,3.1529e-05,6.3066e-07,-0.0044016
0.5437,0,0.83928,3.2194e-05,-6.4396e-07,-0.0044021
0.51852,0,0.85506,2.8131e-05,-5.6269e-07,-0.0043996
0.49296,0,0.87005,2.9078e-05,5.8164e-07,-0.0044001
0.51852,0,0.85506,2.8131e-05,5.6269e-07,-0.0043996
0.48449,0,0.8748,2.9078e-05,-5.8164e-07,-0.0044001
0.50137,0,0.86523,3.0117e-05,-6.0241e-07,-0.0044007
0.48872,0,0.87244,3.0117e-05,6.0241e-07,-0.0044007
0.54784,0,0.83658,3.1155e-05,-6.2318e-07,-0.0044013
0.54784,0,0.83658,3.1155e-05,6.2318e-07,-0.0044013
0.45236,0,0.89183,2.4098e-05,-4.8203e-07,-0.0043976
0.43267,0,0.90155,2.4924e-05,4.9855e-07,-0.004398
0.45236,0,0.89183,2.4098e-05,4.8203e-07,-0.0043976
0.42398,0,0.90567,2.4924e-05,-4.9855e-07,-0.004398
0.4226,0,0.90632,2.5962e-05,-5.1932e-07,-0.0043985
0.41893,0,0.90802,2.5962e-05,5.1932e-07,-0.0043985
0.46426,0,0.8857,2.7001e-05,-5.4009e-07,-0.004399
0.44536,0,0.89535,2.7001e-05,5.4009e-07,-0.004399
0.50944,0,0.86051,2.804e-05,-5.6087e-07,-0.0043995
0.50944,0,0.86051,2.804e-05,5.6087e-07,-0.0043995
0.36985,0,0.92909,1.9119e-05,-3.8243e-07,-0.0043956
0.36022,0,0.93287,1.9732e-05,3.9468e-07,-0.0043958
0.36985,0,0.92909,1.9119e-05,3.8243e-07,-0.0043956
0.35415,0,0.93519,1.9732e-05,-3.9468e-07,-0.0043958
0.34584,0,0.93829,2.077e-05,-4.1546e-07,-0.0043962
0.34695,0,0.93788,2.077e-05,4.1546e-07,-0.0043962
0.35866,0,0.93347,2.1809e-05,-4.3623e-07,-0.0043966
0.35171,0,0.93611,2.1809e-05,4.3623e-07,-0.0043966
0.39815,0,0.91732,2.2847e-05,-4.57e-07,-0.004397
0.38193,0,0.92419,2.2847e-05,4.57e-07,-0.004397
0.43895,0,0.89851,2.3885e-05,-4.7778e-07,-0.0043975
0.43895,0,0.89851,2.3885e-05,4.7778e-07,-0.0043975
0.24302,0,0.97002,1.2183e-05,-2.437e-07,-0.0043936
0.24545,0,0.96941,1.2462e-05,2.4927e-07,-0.0043937
0.24302,0,0.97002,1.2183e-05,2.437e-07,-0.0043936
0.24633,0,0.96919,1.2462e-05,-2.4927e-07,-0.0043937
0.24586,0,0.96931,1.3501e-05,-2.7005e-07,-0.0043939
0.24654,0,0.96913,1.3501e-05,2.7005e-07,-0.0043939
0.24898,0,0.96851,1.4539e-05,-2.9082e-07,-0.0043942
0.24708,0,0.96899,1.4539e-05,2.9082e-07,-0.0043942
0.26006,0,0.96559,1.5577e-05,-3.1159e-07,-0.0043945
0.25547,0,0.96682,1.5577e-05,3.1159e-07,-0.0043945
0.28136,0,0.9596,1.6616e-05,-3.3237e-07,-0.0043948
0.27301,0,0.96201,1.6616e-05,3.3237e-07,-0.0043948
0.31622,0,0.94869,1.7654e-05,-3.5314e-07,-0.0043951
0.30298,0,0.953,1.7654e-05,3.5314e-07,-0.0043951
0.3515,0,0.93619,1.8693e-05,-3.7391e-07,-0.0043954
0.3515,0,0.93619,1.8693e-05,3.7391e-07,-0.0043954
0.038083,0,0.99927,2.077e-06,-4.1546e-08,-0.0043923
0.031817,0,0.99949,2.077e-06,4.1546e-08,-0.0043923
0.019874,0,0.9998,1.0385e-06,-2.0773e-08,-0.0043923
0.017035,0,0.99985,1.0385e-06,2.0773e-08,-0.0043923
0.055958,0,0.99843,3.1155e-06,-6.2318e-08,-0.0043923
0.050153,0,0.99874,3.1155e-06,6.2318e-08,-0.0043923
0.073335,0,0.99731,4.154e-06,-8.3091e-08,-0.0043924
0.067549,0,0.99772,4.154e-06,8.3091e-08,-0.0043924
0.090939,0,0.99586,5.1925e-06,-1.0386e-07,-0.0043925
0.08503,0,0.99638,5.1925e-06,1.0386e-07,-0.0043925
0.10831,0,0.99412,6.231e-06,-1.2464e-07,-0.0043926
0.10258,0,0.99472,6.231e-06,1.2464e-07,-0.0043926
0.1269,0,0.99192,7.2695e-06,-1.4541e-07,-0.0043927
0.12047,0,0.99272,7.2695e-06,1.4541e-07,-0.0043927
0.14694,0,0.98914,8.308e-06,-1.6618e-07,-0.0043928
0.14013,0,0.99013,8.308e-06,1.6618e-07,-0.0043928
0.16981,0,0.98548,9.3465e-06,-1.8696e-07,-0.004393
0.16178,0,0.98683,9.3465e-06,1.8696e-07,-0.004393
0.19733,0,0.98034,1.0385e-05,-2.0773e-07,-0.0043932
0.18759,0,0.98225,1.0385e-05,2.0773e-07,-0.0043932
0.22431,0,0.97452,1.1423e-05,-2.285e-07,-0.0043934
0.22431,0,0.97452,1.1423e-05,2.285e-07,-0.0043934
0.032117,0,-0.99948,2.077e-06,-4.1546e-08,-0.0042065
0.016887,0,-0.99986,1.0385e-06,-2.0773e-08,-0.0042066
0.027042,0,-0.99963,2.077e-06,4.1546e-08,-0.0042065
0.014346,0,-0.9999,1.0385e-06,2.0773e-08,-0.0042066
0.047921,0,-0.99885,3.1155e-06,-6.2318e-08,-0.0042065
0.042556,0,-0.99909,3.1155e-06,6.2318e-08,-0.0042065
0.063095,0,-0.99801,4.154e-06,-8.3091e-08,-0.0042064
0.05819,0,-0.99831,4.154e-06,8.3091e-08,-0.0042064
0.078669,0,-0.9969,5.1925e-06,-1.0386e-07,-0.0042064
0.073335,0,-0.99731,5.1925e-06,1.0386e-07,-0.0042064
0.094923,0,-0.99548,6.231e-06,-1.2464e-07,-0.0042063
0.089463,0,-0.99599,6.231e-06,1.2464e-07,-0.0042063
0.11183,0,-0.99373,7.2695e-06,-1.4541e-07,-0.0042062
0.10611,0,-0.99435,7.2695e-06,1.4541e-07,-0.0042062
0.13127,0,-0.99135,8.308e-06,-1.6618e-07,-0.0042061
0.12441,0,-0.99223,8.308e-06,1.6618e-07,-0.0042061
0.15373,0,-0.98811,9.3465e-06,-1.8696e-07,-0.0042059
0.14593,0,-0.9893,9.3465e-06,1.8696e-07,-0.0042059
0.18205,0,-0.98329,1.0385e-05,-2.0773e-07,-0.0042057
0.1718,0,-0.98513,1.0385e-05,2.0773e-07,-0.0042057
0.21188,0,-0.9773,1.1423e-05,-2.285e-07,-0.0042055
0.20209,0,-0.97937,1.1423e-05,2.285e-07,-0.0042055
0.21793,0,-0.97597,1.1477e-05,2.2957e-07,-0.0042055
0.21793,0,-0.97597,1.1477e-05,-2.2957e-07,-0.0042055
0.21545,0,-0.97652,1.2462e-05,-2.4927e-07,-0.0042053
0.21545,0,-0.97652,1.2462e-05,2.4927e-07,-0.0042053
0.21974,0,-0.97556,1.3501e-05,-2.7005e-07,-0.0042051
0.21821,0,-0.9759,1.3501e-05,2.7005e-07,-0.0042051
0.22624,0,-0.97407,1.4539e-05,-2.9082e-07,-0.0042048
0.22376,0,-0.97465,1.4539e-05,2.9082e-07,-0.0042048
0.23697,0,-0.97152,1.5577e-05,-3.1159e-07,-0.0042046
0.23285,0,-0.97251,1.5577e-05,3.1159e-07,-0.0042046
0.25519,0,-0.96689,1.6616e-05,-3.3237e-07,-0.0042043
0.24814,0,-0.96872,1.6616e-05,3.3237e-07,-0.0042043
0.28528,0,-0.95845,1.7654e-05,-3.5314e-07,-0.0042041
0.27377,0,-0.9618,1.7654e-05,3.5314e-07,-0.0042041
0.32834,0,-0.94456,1.8693e-05,-3.7391e-07,-0.0042037
0.31258,0,-0.94989,1.8693e-05,3.7391e-07,-0.0042037
0.34689,0,-0.93791,1.9269e-05,3.8543e-07,-0.0042035
0.34689,0,-0.93791,1.9269e-05,-3.8543e-07,-0.0042035
0.34558,0,-0.93839,1.9732e-05,-3.9468e-07,-0.0042034
0.34558,0,-0.93839,1.9732e-05,3.9468e-07,-0.0042034
0.3364,0,-0.94172,2.077e-05,-4.1546e-07,-0.004203
0.33889,0,-0.94083,2.077e-05,4.1546e-07,-0.004203
0.33989,0,-0.94047,2.1809e-05,-4.3623e-07,-0.0042026
0.3369,0,-0.94154,2.1809e-05,4.3623e-07,-0.0042026
0.36645,0,-0.93044,2.2847e-05,-4.57e-07,-0.0042022
0.35469,0,-0.93498,2.2847e-05,4.57e-07,-0.0042022
0.41755,0,-0.90865,2.3885e-05,-4.7778e-07,-0.0042018
0.39794,0,-0.91741,2.3885e-05,4.7778e-07,-0.0042018
0.44081,0,-0.8976,2.446e-05,4.8926e-07,-0.0042015
0.44081,0,-0.8976,2.446e-05,-4.8926e-07,-0.0042015
0.435,0,-0.90043,2.4924e-05,-4.9855e-07,-0.0042013
0.435,0,-0.90043,2.4924e-05,4.9855e-07,-0.0042013
0.41948,0,-0.90776,2.5962e-05,-5.1932e-07,-0.0042008
0.4224,0,-0.90641,2.5962e-05,5.1932e-07,-0.0042008
0.43875,0,-0.89861,2.7001e-05,-5.4009e-07,-0.0042003
0.42769,0,-0.90392,2.7001e-05,5.4009e-07,-0.0042003
0.49455,0,-0.86915,2.804e-05,-5.6087e-07,-0.0041998
0.47229,0,-0.88144,2.804e-05,5.6087e-07,-0.0041998
0.51696,0,-0.85601,2.8508e-05,5.7024e-07,-0.0041995
0.51696,0,-0.85601,2.8508e-05,-5.7024e-07,-0.0041995
0.5037,0,-0.86388,2.9078e-05,-5.8164e-07,-0.0041992
0.5037,0,-0.86388,2.9078e-05,5.8164e-07,-0.0041992
0.49416,0,-0.86937,3.0117e-05,-6.0241e-07,-0.0041986
0.49199,0,-0.8706,3.0117e-05,6.0241e-07,-0.0041986
0.54406,0,-0.83905,3.1155e-05,-6.2318e-07,-0.004198
0.52038,0,-0.85393,3.1155e-05,6.2318e-07,-0.004198
0.57718,0,-0.81662,3.1849e-05,6.3707e-07,-0.0041975
0.57717,0,-0.81662,3.1849e-05,-6.3707e-07,-0.0041975
0.56955,0,-0.82196,3.2194e-05,-6.4396e-07,-0.0041973
0.56955,0,-0.82196,3.2194e-05,6.4396e-07,-0.0041973
0.94492,0,0.3273,3.2021e-05,-6.4051e-07,-0.0040875
0.93964,0,0.34215,3.2194e-05,6.4396e-07,-0.004088
0.9502,0,0.31165,3.2021e-05,6.4051e-07,-0.0040875
0.93964,0,0.34215,3.2194e-05,-6.4396e-07,-0.004088
0.95134,0,0.30815,3.1402e-05,6.2812e-07,-0.0040855
0.95134,0,0.30815,3.1402e-05,-6.2812e-07,-0.0040855
0.95688,0,0.2905,3.0746e-05,-6.1501e-07,-0.0040835
0.95002,0,0.31219,3.1155e-05,6.2318e-07,-0.0040848
0.95688,0,0.2905,3.0746e-05,6.1501e-07,-0.0040835
0.95002,0,0.31219,3.1155e-05,-6.2318e-07,-0.0040848
0.95438,0,0.29859,3.017e-05,-6.0348e-07,-0.0040815
0.9577,0,0.28776,3.017e-05,6.0348e-07,-0.0040815
0.96094,0,0.27676,2.9587e-05,-5.9182e-07,-0.0040795
0.956,0,0.29336,3.0117e-05,6.0241e-07,-0.0040813
0.96094,0,0.27676,2.9587e-05,5.9182e-07,-0.0040795
0.956,0,0.29336,3.0117e-05,-6.0241e-07,-0.0040813
0.95873,0,0.28432,2.9006e-05,-5.8019e-07,-0.0040775
0.95761,0,0.28808,2.9078e-05,5.8164e-07,-0.0040777
0.95873,0,0.28432,2.9006e-05,5.8019e-07,-0.0040775
0.95761,0,0.28808,2.9078e-05,-5.8164e-07,-0.0040777
0.95797,0,0.28687,2.8448e-05,-5.6903e-07,-0.0040755
0.96064,0,0.27781,2.8448e-05,5.6903e-07,-0.0040755
0.95413,0,0.29938,2.7819e-05,-5.5645e-07,-0.0040735
0.95331,0,0.302,2.804e-05,5.6087e-07,-0.0040742
0.95413,0,0.29938,2.7819e-05,5.5645e-07,-0.0040735
0.95331,0,0.302,2.804e-05,-5.6087e-07,-0.0040742
0.9453,0,0.3262,2.7211e-05,-5.4429e-07,-0.0040715
0.95123,0,0.30848,2.7211e-05,5.4429e-07,-0.0040715
0.93443,0,0.35615,2.6484e-05,-5.2975e-07,-0.0040695
0.93961,0,0.34225,2.7001e-05,5.4009e-07,-0.0040709
0.93443,0,0.35615,2.6484e-05,5.2975e-07,-0.0040695
0.93961,0,0.34225,2.7001e-05,-5.4009e-07,-0.0040709
0.91055,0,0.4134,2.5655e-05,-5.1318e-07,-0.0040675
0.92183,0,0.38759,2.5962e-05,5.1932e-07,-0.0040682
0.91055,0,0.4134,2.5655e-05,5.1318e-07,-0.0040675
0.92183,0,0.38759,2.5962e-05,-5.1932e-07,-0.0040682
0.87559,0,0.48306,2.4693e-05,-4.9393e-07,-0.0040655
0.89472,0,0.44663,2.4924e-05,4.9855e-07,-0.0040659
0.87559,0,0.48306,2.4693e-05,4.9393e-07,-0.0040655
0.89472,0,0.44663,2.4924e-05,-4.9855e-07,-0.0040659
0.83434,0,0.55125,2.3509e-05,-4.7023e-07,-0.0040635
0.85512,0,0.51842,2.3885e-05,4.7778e-07,-0.0040641
0.83434,0,0.55125,2.3509e-05,4.7023e-07,-0.0040635
0.85512,0,0.51842,2.3885e-05,-4.7778e-07,-0.0040641
0.79275,0,0.60955,2.2043e-05,-4.4092e-07,-0.0040615
0.80765,0,0.58967,2.2847e-05,4.57e-07,-0.0040625
0.79275,0,0.60955,2.2043e-05,4.4092e-07,-0.0040615
0.80765,0,0.58967,2.2847e-05,-4.57e-07,-0.0040625
0.7258,0,0.6879,2.022e-05,-4.0445e-07,-0.0040595
0.72714,0,0.68649,2.077e-05,4.1546e-07,-0.0040601
0.7258,0,0.6879,2.022e-05,4.0445e-07,-0.0040595
0.72856,0,0.68498,2.077e-05,-4.1546e-07,-0.0040601
0.76511,0,0.64389,2.1809e-05,-4.3623e-07,-0.0040612
0.76511,0,0.64389,2.1809e-05,4.3623e-07,-0.0040612
0.65454,0,0.75603,1.7978e-05,-3.596e-07,-0.0040575
0.64611,0,0.76324,1.8693e-05,3.7391e-07,-0.0040581
0.65454,0,0.75603,1.7978e-05,3.596e-07,-0.0040575
0.64602,0,0.76332,1.8693e-05,-3.7391e-07,-0.0040581
0.68696,0,0.7267,1.9732e-05,-3.9468e-07,-0.004059
0.68696,0,0.7267,1.9732e-05,3.9468e-07,-0.004059
0.54457,0,0.83872,1.5055e-05,-3.0114e-07,-0.0040555
0.53953,0,0.84197,1.5577e-05,3.1159e-07,-0.0040558
0.54457,0,0.83872,1.5055e-05,3.0114e-07,-0.0040555
0.53493,0,0.8449,1.5577e-05,-3.1159e-07,-0.0040558
0.56221,0,0.827,1.6616e-05,-3.3237e-07,-0.0040565
0.54636,0,0.83755,1.6616e-05,3.3237e-07,-0.0040565
0.62123,0,0.78363,1.7654e-05,-3.5314e-07,-0.0040572
0.62123,0,0.78363,1.7654e-05,3.5314e-07,-0.0040572
0.39363,0,0.91927,1.0913e-05,-2.1828e-07,-0.0040535
0.3922,0,0.91988,1.1423e-05,2.285e-07,-0.0040537
0.39363,0,0.91927,1.0913e-05,2.1828e-07,-0.0040535
0.39205,0,0.91994,1.1423e-05,-2.285e-07,-0.0040537
0.40205,0,0.91562,1.2462e-05,-2.4927e-07,-0.0040541
0.39698,0,0.91783,1.2462e-05,2.4927e-07,-0.0040541
0.44415,0,0.89595,1.3501e-05,-2.7005e-07,-0.0040546
0.42571,0,0.90486,1.3501e-05,2.7005e-07,-0.0040546
0.50429,0,0.86354,1.4539e-05,-2.9082e-07,-0.0040551
0.50429,0,0.86354,1.4539e-05,2.9082e-07,-0.0040551
0.076431,0,0.99707,2.077e-06,-4.1546e-08,-0.0040516
0.064414,0,0.99792,2.077e-06,4.1546e-08,-0.0040516
0.040462,0,0.99918,1.0385e-06,-2.0773e-08,-0.0040515
0.034495,0,0.9994,1.0385e-06,2.0773e-08,-0.0040515
0.10903,0,0.99404,3.1155e-06,-6.2318e-08,-0.0040517
0.098737,0,0.99511,3.1155e-06,6.2318e-08,-0.0040517
0.13795,0,0.99044,4.154e-06,-8.3091e-08,-0.0040518
0.12863,0,0.99169,4.154e-06,8.3091e-08,-0.0040518
0.16536,0,0.98623,5.1925e-06,-1.0386e-07,-0.0040519
0.15631,0,0.98771,5.1925e-06,1.0386e-07,-0.0040519
0.19254,0,0.98129,6.231e-06,-1.2464e-07,-0.0040521
0.18348,0,0.98302,6.231e-06,1.2464e-07,-0.0040521
0.22219,0,0.975,7.2695e-06,-1.4541e-07,-0.0040523
0.2119,0,0.97729,7.2695e-06,1.4541e-07,-0.0040523
0.2593,0,0.9658,8.308e-06,-1.6618e-07,-0.0040526
0.2459,0,0.9693,8.308e-06,1.6618e-07,-0.0040526
0.30933,0,0.95095,9.3465e-06,-1.8696e-07,-0.0040529
0.29104,0,0.95671,9.3465e-06,1.8696e-07,-0.0040529
0.36144,0,0.9324,1.0385e-05,-2.0773e-07,-0.0040532
0.36144,0,0.9324,1.0385e-05,2.0773e-07,-0.0040532
0.035175,0,-0.99938,2.077e-06,-4.1546e-08,-0.0039019
0.018082,0,-0.99984,1.0385e-06,-2.0773e-08,-0.0039019
0.029355,0,-0.99957,2.077e-06,4.1546e-08,-0.0039019
0.015355,0,-0.99988,1.0385e-06,2.0773e-08,-0.0039019
0.053057,0,-0.99859,3.1155e-06,-6.2318e-08,-0.0039019
0.047026,0,-0.99889,3.1155e-06,6.2318e-08,-0.0039019
0.071406,0,-0.99745,4.154e-06,-8.3091e-08,-0.0039018
0.065247,0,-0.99787,4.154e-06,8.3091e-08,-0.0039018
0.091453,0,-0.99581,5.1925e-06,-1.0386e-07,-0.0039017
0.08451,0,-0.99642,5.1925e-06,1.0386e-07,-0.0039017
0.11395,0,-0.99349,6.231e-06,-1.2464e-07,-0.0039016
0.10618,0,-0.99435,6.231e-06,1.2464e-07,-0.0039016
0.13888,0,-0.99031,7.2695e-06,-1.4541e-07,-0.0039015
0.13031,0,-0.99147,7.2695e-06,1.4541e-07,-0.0039015
0.14765,0,-0.98904,7.7131e-06,1.5428e-07,-0.0039014
0.14765,0,-0.98904,7.7131e-06,-1.5428e-07,-0.0039014
0.15393,0,-0.98808,8.308e-06,-1.6618e-07,-0.0039013
0.15393,0,-0.98808,8.308e-06,1.6618e-07,-0.0039013
0.16661,0,-0.98602,9.3465e-06,-1.8696e-07,-0.0039012
0.16331,0,-0.98658,9.3465e-06,1.8696e-07,-0.0039012
0.17604,0,-0.98438,1.0385e-05,-2.0773e-07,-0.003901
0.17297,0,-0.98493,1.0385e-05,2.0773e-07,-0.003901
